norad_cat_id,object_type,country,launch_year
33006,DEBRIS,CIS,2006
33007,DEBRIS,CIS,2006
33008,DEBRIS,CIS,2006
33009,DEBRIS,CIS,2006
33010,DEBRIS,CIS,2006
33011,DEBRIS,CIS,2006
33012,DEBRIS,CIS,2006
33013,DEBRIS,CIS,2006
33014,DEBRIS,CIS,2006
33015,DEBRIS,CIS,2006
33016,DEBRIS,CIS,2006
33017,DEBRIS,CIS,2006
33018,DEBRIS,CIS,2006
33019,DEBRIS,CIS,2006
33020,DEBRIS,CIS,2006
32720,DEBRIS,CIS,2006
33021,DEBRIS,CIS,2006
33022,DEBRIS,CIS,2006
33023,DEBRIS,CIS,2006
33024,DEBRIS,CIS,2006
33025,DEBRIS,CIS,2006
33026,DEBRIS,CIS,2006
33027,DEBRIS,CIS,2006
33028,DEBRIS,CIS,2006
33029,DEBRIS,CIS,2006
33030,DEBRIS,CIS,2006
33031,DEBRIS,CIS,2006
33032,DEBRIS,CIS,2006
33033,DEBRIS,CIS,2006
33034,DEBRIS,CIS,2006
33035,DEBRIS,CIS,2006
33036,DEBRIS,CIS,2006
33037,DEBRIS,CIS,2006
33038,DEBRIS,CIS,2006
33039,DEBRIS,CIS,2006
33040,DEBRIS,CIS,2006
33041,DEBRIS,CIS,2006
33042,DEBRIS,CIS,2006
33043,DEBRIS,CIS,2006
33044,DEBRIS,CIS,2006
32721,DEBRIS,CIS,2006
33045,DEBRIS,CIS,2006
33046,DEBRIS,CIS,2006
33047,DEBRIS,CIS,2006
33048,DEBRIS,CIS,2006
33049,DEBRIS,CIS,2006
33050,DEBRIS,CIS,2006
33068,DEBRIS,CIS,2006
33069,DEBRIS,CIS,2006
33070,DEBRIS,CIS,2006
33071,DEBRIS,CIS,2006
33072,DEBRIS,CIS,2006
33073,DEBRIS,CIS,2006
33074,DEBRIS,CIS,2006
33075,DEBRIS,CIS,2006
33076,DEBRIS,CIS,2006
33077,DEBRIS,CIS,2006
33078,DEBRIS,CIS,2006
33079,DEBRIS,CIS,2006
33080,DEBRIS,CIS,2006
33081,DEBRIS,CIS,2006
33082,DEBRIS,CIS,2006
33083,DEBRIS,CIS,2006
33084,DEBRIS,CIS,2006
33085,DEBRIS,CIS,2006
32722,DEBRIS,CIS,2006
33086,DEBRIS,CIS,2006
33087,DEBRIS,CIS,2006
33088,DEBRIS,CIS,2006
33089,DEBRIS,CIS,2006
33090,DEBRIS,CIS,2006
33091,DEBRIS,CIS,2006
33092,DEBRIS,CIS,2006
33093,DEBRIS,CIS,2006
33094,DEBRIS,CIS,2006
33095,DEBRIS,CIS,2006
33096,DEBRIS,CIS,2006
33097,DEBRIS,CIS,2006
33098,DEBRIS,CIS,2006
33099,DEBRIS,CIS,2006
33100,DEBRIS,CIS,2006
33101,DEBRIS,CIS,2006
33102,DEBRIS,CIS,2006
33103,DEBRIS,CIS,2006
33104,DEBRIS,CIS,2006
33107,DEBRIS,CIS,2006
33114,DEBRIS,CIS,2006
33115,DEBRIS,CIS,2006
33116,DEBRIS,CIS,2006
33117,DEBRIS,CIS,2006
32723,DEBRIS,CIS,2006
33118,DEBRIS,CIS,2006
33119,DEBRIS,CIS,2006
33120,DEBRIS,CIS,2006
33121,DEBRIS,CIS,2006
33122,DEBRIS,CIS,2006
33123,DEBRIS,CIS,2006
33124,DEBRIS,CIS,2006
33125,DEBRIS,CIS,2006
33126,DEBRIS,CIS,2006
33127,DEBRIS,CIS,2006
33128,DEBRIS,CIS,2006
33129,DEBRIS,CIS,2006
33130,DEBRIS,CIS,2006
33131,DEBRIS,CIS,2006
33132,DEBRIS,CIS,2006
33133,DEBRIS,CIS,2006
33134,DEBRIS,CIS,2006
33135,DEBRIS,CIS,2006
33136,DEBRIS,CIS,2006
33137,DEBRIS,CIS,2006
33138,DEBRIS,CIS,2006
33139,DEBRIS,CIS,2006
33140,DEBRIS,CIS,2006
33141,DEBRIS,CIS,2006
32724,DEBRIS,CIS,2006
33142,DEBRIS,CIS,2006
33143,DEBRIS,CIS,2006
33144,DEBRIS,CIS,2006
33145,DEBRIS,CIS,2006
33146,DEBRIS,CIS,2006
33147,DEBRIS,CIS,2006
33148,DEBRIS,CIS,2006
33149,DEBRIS,CIS,2006
33150,DEBRIS,CIS,2006
33151,DEBRIS,CIS,2006
33152,DEBRIS,CIS,2006
33157,DEBRIS,CIS,2006
33158,DEBRIS,CIS,2006
33159,DEBRIS,CIS,2006
33160,DEBRIS,CIS,2006
33161,DEBRIS,CIS,2006
33162,DEBRIS,CIS,2006
33163,DEBRIS,CIS,2006
33164,DEBRIS,CIS,2006
33165,DEBRIS,CIS,2006
33166,DEBRIS,CIS,2006
33167,DEBRIS,CIS,2006
33168,DEBRIS,CIS,2006
33169,DEBRIS,CIS,2006
32725,DEBRIS,CIS,2006
33170,DEBRIS,CIS,2006
33171,DEBRIS,CIS,2006
33172,DEBRIS,CIS,2006
33173,DEBRIS,CIS,2006
33174,DEBRIS,CIS,2006
33175,DEBRIS,CIS,2006
33176,DEBRIS,CIS,2006
33177,DEBRIS,CIS,2006
33178,DEBRIS,CIS,2006
33179,DEBRIS,CIS,2006
33180,DEBRIS,CIS,2006
33181,DEBRIS,CIS,2006
33182,DEBRIS,CIS,2006
33183,DEBRIS,CIS,2006
33184,DEBRIS,CIS,2006
33185,DEBRIS,CIS,2006
33186,DEBRIS,CIS,2006
33187,DEBRIS,CIS,2006
33188,DEBRIS,CIS,2006
33189,DEBRIS,CIS,2006
33190,DEBRIS,CIS,2006
33191,DEBRIS,CIS,2006
33192,DEBRIS,CIS,2006
33193,DEBRIS,CIS,2006
32726,DEBRIS,CIS,2006
33194,DEBRIS,CIS,2006
33195,DEBRIS,CIS,2006
33196,DEBRIS,CIS,2006
33197,DEBRIS,CIS,2006
33198,DEBRIS,CIS,2006
33199,DEBRIS,CIS,2006
33200,DEBRIS,CIS,2006
33201,DEBRIS,CIS,2006
33209,DEBRIS,CIS,2006
33210,DEBRIS,CIS,2006
33211,DEBRIS,CIS,2006
33212,DEBRIS,CIS,2006
33213,DEBRIS,CIS,2006
33214,DEBRIS,CIS,2006
33215,DEBRIS,CIS,2006
33216,DEBRIS,CIS,2006
33217,DEBRIS,CIS,2006
33218,DEBRIS,CIS,2006
33219,DEBRIS,CIS,2006
33220,DEBRIS,CIS,2006
33221,DEBRIS,CIS,2006
33222,DEBRIS,CIS,2006
33223,DEBRIS,CIS,2006
33224,DEBRIS,CIS,2006
32727,DEBRIS,CIS,2006
33225,DEBRIS,CIS,2006
33226,DEBRIS,CIS,2006
33227,DEBRIS,CIS,2006
33228,DEBRIS,CIS,2006
33229,DEBRIS,CIS,2006
33230,DEBRIS,CIS,2006
33231,DEBRIS,CIS,2006
33232,DEBRIS,CIS,2006
33233,DEBRIS,CIS,2006
33234,DEBRIS,CIS,2006
33235,DEBRIS,CIS,2006
33236,DEBRIS,CIS,2006
33237,DEBRIS,CIS,2006
33238,DEBRIS,CIS,2006
33239,DEBRIS,CIS,2006
33240,DEBRIS,CIS,2006
33241,DEBRIS,CIS,2006
33242,DEBRIS,CIS,2006
33246,DEBRIS,CIS,2006
33247,DEBRIS,CIS,2006
33248,DEBRIS,CIS,2006
33249,DEBRIS,CIS,2006
33250,DEBRIS,CIS,2006
33251,DEBRIS,CIS,2006
32728,DEBRIS,CIS,2006
33252,DEBRIS,CIS,2006
33253,DEBRIS,CIS,2006
33254,DEBRIS,CIS,2006
33255,DEBRIS,CIS,2006
33256,DEBRIS,CIS,2006
33257,DEBRIS,CIS,2006
33258,DEBRIS,CIS,2006
33259,DEBRIS,CIS,2006
33260,DEBRIS,CIS,2006
33261,DEBRIS,CIS,2006
33262,DEBRIS,CIS,2006
33263,DEBRIS,CIS,2006
33264,DEBRIS,CIS,2006
33265,DEBRIS,CIS,2006
33266,DEBRIS,CIS,2006
33267,DEBRIS,CIS,2006
33268,DEBRIS,CIS,2006
33269,DEBRIS,CIS,2006
33270,DEBRIS,CIS,2006
33271,DEBRIS,CIS,2006
33282,DEBRIS,CIS,2006
33283,DEBRIS,CIS,2006
33284,DEBRIS,CIS,2006
33285,DEBRIS,CIS,2006
32732,DEBRIS,CIS,2006
33286,DEBRIS,CIS,2006
33287,DEBRIS,CIS,2006
33288,DEBRIS,CIS,2006
33289,DEBRIS,CIS,2006
33290,DEBRIS,CIS,2006
33291,DEBRIS,CIS,2006
33292,DEBRIS,CIS,2006
33293,DEBRIS,CIS,2006
33294,DEBRIS,CIS,2006
33295,DEBRIS,CIS,2006
33296,DEBRIS,CIS,2006
33297,DEBRIS,CIS,2006
33298,DEBRIS,CIS,2006
33299,DEBRIS,CIS,2006
33300,DEBRIS,CIS,2006
33301,DEBRIS,CIS,2006
33302,DEBRIS,CIS,2006
33303,DEBRIS,CIS,2006
33304,DEBRIS,CIS,2006
33305,DEBRIS,CIS,2006
33306,DEBRIS,CIS,2006
33307,DEBRIS,CIS,2006
33308,DEBRIS,CIS,2006
33309,DEBRIS,CIS,2006
32733,DEBRIS,CIS,2006
33310,DEBRIS,CIS,2006
33311,DEBRIS,CIS,2006
33348,DEBRIS,CIS,2006
33349,DEBRIS,CIS,2006
33350,DEBRIS,CIS,2006
33351,DEBRIS,CIS,2006
33352,DEBRIS,CIS,2006
33353,DEBRIS,CIS,2006
33354,DEBRIS,CIS,2006
33355,DEBRIS,CIS,2006
33356,DEBRIS,CIS,2006
33357,DEBRIS,CIS,2006
33358,DEBRIS,CIS,2006
33359,DEBRIS,CIS,2006
33360,DEBRIS,CIS,2006
33361,DEBRIS,CIS,2006
33362,DEBRIS,CIS,2006
33363,DEBRIS,CIS,2006
33364,DEBRIS,CIS,2006
33365,DEBRIS,CIS,2006
33366,DEBRIS,CIS,2006
33367,DEBRIS,CIS,2006
33368,DEBRIS,CIS,2006
33369,DEBRIS,CIS,2006
32734,DEBRIS,CIS,2006
33370,DEBRIS,CIS,2006
33371,DEBRIS,CIS,2006
33416,DEBRIS,CIS,2006
33417,DEBRIS,CIS,2006
33418,DEBRIS,CIS,2006
33419,DEBRIS,CIS,2006
33420,DEBRIS,CIS,2006
33421,DEBRIS,CIS,2006
33422,DEBRIS,CIS,2006
33423,DEBRIS,CIS,2006
33424,DEBRIS,CIS,2006
33425,DEBRIS,CIS,2006
33426,DEBRIS,CIS,2006
33427,DEBRIS,CIS,2006
33428,DEBRIS,CIS,2006
33429,DEBRIS,CIS,2006
33430,DEBRIS,CIS,2006
33431,DEBRIS,CIS,2006
33432,DEBRIS,CIS,2006
33474,DEBRIS,CIS,2006
33475,DEBRIS,CIS,2006
33476,DEBRIS,CIS,2006
33477,DEBRIS,CIS,2006
33478,DEBRIS,CIS,2006
32735,DEBRIS,CIS,2006
33479,DEBRIS,CIS,2006
33480,DEBRIS,CIS,2006
33481,DEBRIS,CIS,2006
33482,DEBRIS,CIS,2006
33483,DEBRIS,CIS,2006
33755,DEBRIS,CIS,2006
32736,DEBRIS,CIS,2006
32737,DEBRIS,CIS,2006
32738,DEBRIS,CIS,2006
29249,PAYLOAD,US,2006
29250,ROCKET BODY,US,2006
29251,PAYLOAD,US,2006
29252,PAYLOAD,US,2006
29253,ROCKET BODY,CIS,2006
29256,DEBRIS,CIS,2006
31391,DEBRIS,CIS,2006
31392,DEBRIS,CIS,2006
35413,DEBRIS,CIS,2006
29260,PAYLOAD,CIS,2006
29261,ROCKET BODY,CIS,2006
29262,ROCKET BODY,CIS,2006
29263,DEBRIS,CIS,2006
29264,DEBRIS,CIS,2006
29266,DEBRIS,CIS,2006
29267,DEBRIS,CIS,2006
29268,PAYLOAD,SKOR,2006
29269,ROCKET BODY,CIS,2006
29270,PAYLOAD,EUTE,2006
29254,ROCKET BODY,CIS,2006
29271,DEBRIS,CIS,2006
29272,PAYLOAD,JPN,2006
29273,PAYLOAD,FR,2006
29274,DEBRIS,FR,2006
29275,ROCKET BODY,FR,2006
29349,PAYLOAD,SKOR,2006
29350,ROCKET BODY,SEAL,2006
29385,PAYLOAD,PRC,2006
29386,ROCKET BODY,PRC,2006
29387,DEBRIS,PRC,2006
29388,DEBRIS,PRC,2006
29389,DEBRIS,PRC,2006
29390,DEBRIS,PRC,2006
29392,DEBRIS,PRC,2006
29391,PAYLOAD,US,2006
29393,PAYLOAD,JPN,2006
29394,ROCKET BODY,JPN,2006
29395,DEBRIS,JPN,2006
29396,DEBRIS,JPN,2006
29493,DEBRIS,JPN,2006
32009,DEBRIS,JPN,2006
32010,DEBRIS,JPN,2006
32011,DEBRIS,JPN,2006
32012,DEBRIS,JPN,2006
32013,DEBRIS,JPN,2006
32014,DEBRIS,JPN,2006
32015,DEBRIS,JPN,2006
32016,DEBRIS,JPN,2006
32017,DEBRIS,JPN,2006
29398,PAYLOAD,PRC,2006
29399,ROCKET BODY,PRC,2006
29402,PAYLOAD,CIS,2006
29625,DEBRIS,CIS,2006
29626,DEBRIS,CIS,2006
29627,DEBRIS,CIS,2006
29628,DEBRIS,CIS,2006
29629,DEBRIS,CIS,2006
29630,DEBRIS,CIS,2006
29631,DEBRIS,CIS,2006
29634,DEBRIS,CIS,2006
29635,DEBRIS,CIS,2006
29403,ROCKET BODY,CIS,2006
29397,DEBRIS,CIS,2006
29604,DEBRIS,CIS,2006
29605,DEBRIS,CIS,2006
29606,DEBRIS,CIS,2006
29607,DEBRIS,CIS,2006
29608,DEBRIS,CIS,2006
29609,DEBRIS,CIS,2006
29610,DEBRIS,CIS,2006
29611,DEBRIS,CIS,2006
29612,DEBRIS,CIS,2006
29613,DEBRIS,CIS,2006
29614,DEBRIS,CIS,2006
29615,DEBRIS,CIS,2006
29616,DEBRIS,CIS,2006
29617,DEBRIS,CIS,2006
29618,DEBRIS,CIS,2006
29619,DEBRIS,CIS,2006
29620,DEBRIS,CIS,2006
29621,DEBRIS,CIS,2006
29622,DEBRIS,CIS,2006
29623,DEBRIS,CIS,2006
29624,DEBRIS,CIS,2006
29400,PAYLOAD,CIS,2006
29401,ROCKET BODY,CIS,2006
29479,PAYLOAD,JPN,2006
29480,ROCKET BODY,JPN,2006
29481,DEBRIS,JPN,2006
29482,DEBRIS,JPN,2006
29483,DEBRIS,JPN,2006
29484,PAYLOAD,JPN,2006
29485,DEBRIS,JPN,2006
29490,DEBRIS,JPN,2006
29491,DEBRIS,JPN,2006
29492,DEBRIS,JPN,2006
31390,DEBRIS,JPN,2006
29486,PAYLOAD,US,2006
29487,ROCKET BODY,US,2006
29488,ROCKET BODY,US,2006
38674,DEBRIS,US,2006
29494,PAYLOAD,US,2006
29495,PAYLOAD,AUS,2006
29496,PAYLOAD,JPN,2006
29497,DEBRIS,FR,2006
29498,ROCKET BODY,FR,2006
29499,PAYLOAD,EUME,2006
29500,ROCKET BODY,CIS,2006
29503,PAYLOAD,CIS,2006
29504,ROCKET BODY,CIS,2006
29505,PAYLOAD,PRC,2006
29506,PAYLOAD,PRC,2006
29507,ROCKET BODY,PRC,2006
29508,DEBRIS,PRC,2006
29509,DEBRIS,PRC,2006
29636,DEBRIS,PRC,2006
35374,DEBRIS,PRC,2006
35375,DEBRIS,PRC,2006
35376,DEBRIS,PRC,2006
35377,DEBRIS,PRC,2006
35378,DEBRIS,PRC,2006
29510,PAYLOAD,US,2006
29511,PAYLOAD,US,2006
29512,ROCKET BODY,US,2006
29513,DEBRIS,US,2006
29516,PAYLOAD,PRC,2006
29517,ROCKET BODY,PRC,2006
29520,PAYLOAD,US,2006
29521,ROCKET BODY,SEAL,2006
29522,PAYLOAD,US,2006
29560,DEBRIS,US,2006
29561,DEBRIS,US,2006
29562,DEBRIS,US,2006
29563,DEBRIS,US,2006
29564,DEBRIS,US,2006
29565,DEBRIS,US,2006
29566,DEBRIS,US,2006
29567,DEBRIS,US,2006
29568,DEBRIS,US,2006
29569,DEBRIS,US,2006
29570,DEBRIS,US,2006
29571,DEBRIS,US,2006
29572,DEBRIS,US,2006
29573,DEBRIS,US,2006
29574,DEBRIS,US,2006
29575,DEBRIS,US,2006
29576,DEBRIS,US,2006
29577,DEBRIS,US,2006
29578,DEBRIS,US,2006
29579,DEBRIS,US,2006
29580,DEBRIS,US,2006
29581,DEBRIS,US,2006
29582,DEBRIS,US,2006
29583,DEBRIS,US,2006
29523,ROCKET BODY,US,2006
29584,DEBRIS,US,2006
29585,DEBRIS,US,2006
29586,DEBRIS,US,2006
29587,DEBRIS,US,2006
29588,DEBRIS,US,2006
29589,DEBRIS,US,2006
29590,DEBRIS,US,2006
29591,DEBRIS,US,2006
29592,DEBRIS,US,2006
29593,DEBRIS,US,2006
29594,DEBRIS,US,2006
29595,DEBRIS,US,2006
29596,DEBRIS,US,2006
29597,DEBRIS,US,2006
29598,DEBRIS,US,2006
29599,DEBRIS,US,2006
29600,DEBRIS,US,2006
29632,DEBRIS,US,2006
29633,DEBRIS,US,2006
29637,DEBRIS,US,2006
29708,DEBRIS,US,2006
35421,DEBRIS,US,2006
29524,DEBRIS,US,2006
29525,DEBRIS,US,2006
29540,DEBRIS,US,2006
29541,DEBRIS,US,2006
29542,DEBRIS,US,2006
29543,DEBRIS,US,2006
29544,DEBRIS,US,2006
29545,DEBRIS,US,2006
29546,DEBRIS,US,2006
29547,DEBRIS,US,2006
29548,DEBRIS,US,2006
29549,DEBRIS,US,2006
29550,DEBRIS,US,2006
29551,DEBRIS,US,2006
29552,DEBRIS,US,2006
29553,DEBRIS,US,2006
29554,DEBRIS,US,2006
29555,DEBRIS,US,2006
29556,DEBRIS,US,2006
29557,DEBRIS,US,2006
29558,DEBRIS,US,2006
29559,DEBRIS,US,2006
29526,PAYLOAD,AB,2006
29527,ROCKET BODY,CIS,2006
29528,DEBRIS,CIS,2006
29601,PAYLOAD,US,2006
29602,ROCKET BODY,US,2006
29603,ROCKET BODY,US,2006
38675,DEBRIS,US,2006
29640,PAYLOAD,PRC,2006
29641,ROCKET BODY,PRC,2006
29642,ROCKET BODY,PRC,2006
33458,DEBRIS,PRC,2006
29643,PAYLOAD,US,2006
29644,PAYLOAD,SES,2006
29645,DEBRIS,FR,2006
29646,ROCKET BODY,FR,2006
29647,PAYLOAD,US,2006
29660,PAYLOAD,US,2006
29661,PAYLOAD,US,2006
29662,PAYLOAD,US,2006
29663,DEBRIS,US,2006
29664,PAYLOAD,US,2006
29665,DEBRIS,US,2006
29666,DEBRIS,US,2006
29667,PAYLOAD,US,2006
29648,PAYLOAD,MALA,2006
29649,DEBRIS,CIS,2006
29650,ROCKET BODY,CIS,2006
29651,PAYLOAD,US,2006
32524,DEBRIS,US,2006
32525,DEBRIS,US,2006
32526,DEBRIS,US,2006
32527,DEBRIS,US,2006
32528,DEBRIS,US,2006
32529,DEBRIS,US,2006
32530,DEBRIS,US,2006
32531,DEBRIS,US,2006
32532,DEBRIS,US,2006
32533,DEBRIS,US,2006
32534,DEBRIS,US,2006
32535,DEBRIS,US,2006
32536,DEBRIS,US,2006
32537,DEBRIS,US,2006
32538,DEBRIS,US,2006
32539,DEBRIS,US,2006
32540,DEBRIS,US,2006
32541,DEBRIS,US,2006
32542,DEBRIS,US,2006
32543,DEBRIS,US,2006
32544,DEBRIS,US,2006
32545,DEBRIS,US,2006
32546,DEBRIS,US,2006
32578,DEBRIS,US,2006
29652,ROCKET BODY,US,2006
32579,DEBRIS,US,2006
32580,DEBRIS,US,2006
32581,DEBRIS,US,2006
32582,DEBRIS,US,2006
32583,DEBRIS,US,2006
32584,DEBRIS,US,2006
32585,DEBRIS,US,2006
32586,DEBRIS,US,2006
32587,DEBRIS,US,2006
32588,DEBRIS,US,2006
32589,DEBRIS,US,2006
32590,DEBRIS,US,2006
32591,DEBRIS,US,2006
32592,DEBRIS,US,2006
32593,DEBRIS,US,2006
32594,DEBRIS,US,2006
32595,DEBRIS,US,2006
32596,DEBRIS,US,2006
32597,DEBRIS,US,2006
32598,DEBRIS,US,2006
32599,DEBRIS,US,2006
32600,DEBRIS,US,2006
32601,DEBRIS,US,2006
32602,DEBRIS,US,2006
32502,DEBRIS,US,2006
32603,DEBRIS,US,2006
32604,DEBRIS,US,2006
32605,DEBRIS,US,2006
32606,DEBRIS,US,2006
32607,DEBRIS,US,2006
32608,DEBRIS,US,2006
32609,DEBRIS,US,2006
32610,DEBRIS,US,2006
32611,DEBRIS,US,2006
32612,DEBRIS,US,2006
32613,DEBRIS,US,2006
32614,DEBRIS,US,2006
32615,DEBRIS,US,2006
32616,DEBRIS,US,2006
32617,DEBRIS,US,2006
32618,DEBRIS,US,2006
32619,DEBRIS,US,2006
32620,DEBRIS,US,2006
32621,DEBRIS,US,2006
32622,DEBRIS,US,2006
32623,DEBRIS,US,2006
32624,DEBRIS,US,2006
32625,DEBRIS,US,2006
32626,DEBRIS,US,2006
32503,DEBRIS,US,2006
32627,DEBRIS,US,2006
32628,DEBRIS,US,2006
32629,DEBRIS,US,2006
32630,DEBRIS,US,2006
32631,DEBRIS,US,2006
32632,DEBRIS,US,2006
32633,DEBRIS,US,2006
32634,DEBRIS,US,2006
32635,DEBRIS,US,2006
32636,DEBRIS,US,2006
32637,DEBRIS,US,2006
32638,DEBRIS,US,2006
32639,DEBRIS,US,2006
32640,DEBRIS,US,2006
32641,DEBRIS,US,2006
32642,DEBRIS,US,2006
32643,DEBRIS,US,2006
32644,DEBRIS,US,2006
32645,DEBRIS,US,2006
32646,DEBRIS,US,2006
32647,DEBRIS,US,2006
32648,DEBRIS,US,2006
32649,DEBRIS,US,2006
32650,DEBRIS,US,2006
32504,DEBRIS,US,2006
32651,DEBRIS,US,2006
32652,DEBRIS,US,2006
32653,DEBRIS,US,2006
32654,DEBRIS,US,2006
32655,DEBRIS,US,2006
32656,DEBRIS,US,2006
32657,DEBRIS,US,2006
32658,DEBRIS,US,2006
32659,DEBRIS,US,2006
32660,DEBRIS,US,2006
32661,DEBRIS,US,2006
32662,DEBRIS,US,2006
32663,DEBRIS,US,2006
32664,DEBRIS,US,2006
32665,DEBRIS,US,2006
32666,DEBRIS,US,2006
32667,DEBRIS,US,2006
32668,DEBRIS,US,2006
32669,DEBRIS,US,2006
32670,DEBRIS,US,2006
32671,DEBRIS,US,2006
32672,DEBRIS,US,2006
32673,DEBRIS,US,2006
32674,DEBRIS,US,2006
32505,DEBRIS,US,2006
32675,DEBRIS,US,2006
32676,DEBRIS,US,2006
32677,DEBRIS,US,2006
32678,DEBRIS,US,2006
32679,DEBRIS,US,2006
32680,DEBRIS,US,2006
32681,DEBRIS,US,2006
32682,DEBRIS,US,2006
32683,DEBRIS,US,2006
32684,DEBRIS,US,2006
32685,DEBRIS,US,2006
32688,DEBRIS,US,2006
32689,DEBRIS,US,2006
32690,DEBRIS,US,2006
32691,DEBRIS,US,2006
32692,DEBRIS,US,2006
32693,DEBRIS,US,2006
32694,DEBRIS,US,2006
32695,DEBRIS,US,2006
32696,DEBRIS,US,2006
32697,DEBRIS,US,2006
32698,DEBRIS,US,2006
32700,DEBRIS,US,2006
32701,DEBRIS,US,2006
32506,DEBRIS,US,2006
32702,DEBRIS,US,2006
32703,DEBRIS,US,2006
32704,DEBRIS,US,2006
32714,DEBRIS,US,2006
32731,DEBRIS,US,2006
32749,DEBRIS,US,2006
32755,DEBRIS,US,2006
35425,DEBRIS,US,2006
32507,DEBRIS,US,2006
32508,DEBRIS,US,2006
32509,DEBRIS,US,2006
32510,DEBRIS,US,2006
32511,DEBRIS,US,2006
32512,DEBRIS,US,2006
32513,DEBRIS,US,2006
32514,DEBRIS,US,2006
32515,DEBRIS,US,2006
32516,DEBRIS,US,2006
32517,DEBRIS,US,2006
32518,DEBRIS,US,2006
32519,DEBRIS,US,2006
32520,DEBRIS,US,2006
32521,DEBRIS,US,2006
32522,DEBRIS,US,2006
32523,DEBRIS,US,2006
29653,PAYLOAD,US,2006
29654,ROCKET BODY,US,2006
29655,PAYLOAD,US,2006
29656,PAYLOAD,JPN,2006
29657,ROCKET BODY,JPN,2006
29658,PAYLOAD,GER,2006
29659,ROCKET BODY,CIS,2006
38844,DEBRIS,CIS,2006
29668,PAYLOAD,CIS,2006
29669,ROCKET BODY,CIS,2006
29670,PAYLOAD,CIS,2006
29671,PAYLOAD,CIS,2006
29672,PAYLOAD,CIS,2006
29673,ROCKET BODY,CIS,2006
29674,ROCKET BODY,CIS,2006
29675,DEBRIS,CIS,2006
29680,ROCKET BODY,CIS,2006
29682,ROCKET BODY,CIS,2006
41768,DEBRIS,CIS,2006
41805,DEBRIS,CIS,2006
41806,DEBRIS,CIS,2006
41807,DEBRIS,CIS,2006
41808,DEBRIS,CIS,2006
41809,DEBRIS,CIS,2006
41810,DEBRIS,CIS,2006
41811,DEBRIS,CIS,2006
44982,DEBRIS,CIS,2006
44984,DEBRIS,CIS,2006
29678,PAYLOAD,FR,2006
29679,ROCKET BODY,CIS,2006
29709,PAYLOAD,INDO,2007
29710,PAYLOAD,IND,2007
29711,PAYLOAD,IND,2007
29712,PAYLOAD,ARGN,2007
29713,ROCKET BODY,IND,2007
29714,PAYLOAD,CIS,2007
29715,ROCKET BODY,CIS,2007
30323,PAYLOAD,PRC,2007
35566,DEBRIS,PRC,2007
36965,DEBRIS,PRC,2007
36966,DEBRIS,PRC,2007
36967,DEBRIS,PRC,2007
36968,DEBRIS,PRC,2007
36969,DEBRIS,PRC,2007
36970,DEBRIS,PRC,2007
36971,DEBRIS,PRC,2007
38670,DEBRIS,PRC,2007
39598,DEBRIS,PRC,2007
40152,DEBRIS,PRC,2007
40153,DEBRIS,PRC,2007
40154,DEBRIS,PRC,2007
40155,DEBRIS,PRC,2007
40156,DEBRIS,PRC,2007
40157,DEBRIS,PRC,2007
40813,DEBRIS,PRC,2007
48531,DEBRIS,PRC,2007
30324,ROCKET BODY,PRC,2007
30479,DEBRIS,PRC,2007
32380,DEBRIS,PRC,2007
32381,DEBRIS,PRC,2007
35547,DEBRIS,PRC,2007
35548,DEBRIS,PRC,2007
35549,DEBRIS,PRC,2007
35550,DEBRIS,PRC,2007
35551,DEBRIS,PRC,2007
35552,DEBRIS,PRC,2007
35553,DEBRIS,PRC,2007
35554,DEBRIS,PRC,2007
35555,DEBRIS,PRC,2007
35556,DEBRIS,PRC,2007
35557,DEBRIS,PRC,2007
35558,DEBRIS,PRC,2007
35559,DEBRIS,PRC,2007
35560,DEBRIS,PRC,2007
35561,DEBRIS,PRC,2007
35562,DEBRIS,PRC,2007
35563,DEBRIS,PRC,2007
35564,DEBRIS,PRC,2007
35565,DEBRIS,PRC,2007
30580,PAYLOAD,US,2007
30581,PAYLOAD,US,2007
30582,PAYLOAD,US,2007
30797,PAYLOAD,US,2007
30798,PAYLOAD,US,2007
30585,ROCKET BODY,US,2007
30799,ROCKET BODY,US,2007
30586,PAYLOAD,JPN,2007
30587,PAYLOAD,JPN,2007
30588,ROCKET BODY,JPN,2007
30589,DEBRIS,JPN,2007
30590,DEBRIS,JPN,2007
30591,DEBRIS,JPN,2007
30651,DEBRIS,JPN,2007
31105,DEBRIS,JPN,2007
31106,DEBRIS,JPN,2007
31107,DEBRIS,JPN,2007
31108,DEBRIS,JPN,2007
31109,DEBRIS,JPN,2007
31110,DEBRIS,JPN,2007
31111,DEBRIS,JPN,2007
31112,DEBRIS,JPN,2007
37261,DEBRIS,JPN,2007
37262,DEBRIS,JPN,2007
37263,DEBRIS,JPN,2007
30772,PAYLOAD,US,2007
30773,PAYLOAD,US,2007
30774,PAYLOAD,US,2007
30775,PAYLOAD,US,2007
30776,PAYLOAD,US,2007
30777,PAYLOAD,US,2007
30778,ROCKET BODY,US,2007
31134,DEBRIS,US,2007
30793,PAYLOAD,IND,2007
30794,PAYLOAD,UK,2007
30795,ROCKET BODY,FR,2007
30796,DEBRIS,FR,2007
31100,PAYLOAD,CIS,2007
31101,ROCKET BODY,CIS,2007
31102,PAYLOAD,CA,2007
31103,DEBRIS,CIS,2007
